date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:40:51	4390/4390	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddba53-1126%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/wizard/wizard.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/wizard/wizard.js	(from https://agileui.com/demo/bratilius-theme-package/wizard.html)
12:40:52	444/444	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddba52-1bc%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/wizard/wizard-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/wizard/wizard-demo.js	(from https://agileui.com/demo/bratilius-theme-package/wizard.html)
12:40:52	54653/54653	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddba3b-d57d%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/summernote-wysiwyg/summernote-wysiwyg.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/summernote-wysiwyg/summernote-wysiwyg.js	(from https://agileui.com/demo/bratilius-theme-package/wysiwyg-editor.html)
12:40:53	29520/29520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc266-7350%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/gmaps/gmaps.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/gmaps/gmaps.js	(from https://agileui.com/demo/bratilius-theme-package/google-maps.html)
12:40:53	2496/2496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc266-9c0%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/gmaps/gmaps-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/gmaps/gmaps-demo.js	(from https://agileui.com/demo/bratilius-theme-package/google-maps.html)
12:40:53	32969/32969	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc26a-80c9%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/vectormaps.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/vectormaps.js	(from https://agileui.com/demo/bratilius-theme-package/vector-maps.html)
12:40:54	142314/142314	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc26b-22bea%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/world_map.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/world_map.js	(from https://agileui.com/demo/bratilius-theme-package/vector-maps.html)
12:40:54	72496/72496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc269-11b30%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/de_merc_en.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/de_merc_en.js	(from https://agileui.com/demo/bratilius-theme-package/vector-maps.html)
12:40:54	5303/5303	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc269-14b7%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/mall_map.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/mall_map.js	(from https://agileui.com/demo/bratilius-theme-package/vector-maps.html)
12:40:55	6077/6077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc26a-17bd%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/vectormaps-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/maps/vector-maps/vectormaps-demo.js	(from https://agileui.com/demo/bratilius-theme-package/vector-maps.html)
12:40:55	8887/8887	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc254-22b7%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/justgage/justgage.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/justgage/justgage.js	(from https://agileui.com/demo/bratilius-theme-package/justgage.html)
12:40:55	724/724	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc253-2d4%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/justgage/justgage-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/justgage/justgage-demo.js	(from https://agileui.com/demo/bratilius-theme-package/justgage.html)
12:40:56	4312/4312	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc256-10d8%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/morris/morris-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/morris/morris-demo.js	(from https://agileui.com/demo/bratilius-theme-package/morris-charts.html)
12:40:56	3179/3179	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc25a-c6b%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/piegage/piegage.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/piegage/piegage.js	(from https://agileui.com/demo/bratilius-theme-package/pie-gages.html)
12:40:56	1872/1872	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc25a-750%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/piegage/piegage-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/piegage/piegage-demo.js	(from https://agileui.com/demo/bratilius-theme-package/pie-gages.html)
12:40:56	932/932	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc260-3a4%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/xcharts/xcharts-demo.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/xcharts/xcharts-demo.js	(from https://agileui.com/demo/bratilius-theme-package/xcharts.html)
12:40:57	2622/2622	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256ddc260-a3e%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/xcharts/xcharts-demo-2.js	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/widgets/charts/xcharts/xcharts-demo-2.js	(from https://agileui.com/demo/bratilius-theme-package/xcharts.html)
12:40:57	9222/9222	---M--	200	added ('OK')	image/png	etag:%2256ddb413-2406%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/dummy-images/iphone-screen.png	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/dummy-images/iphone-screen.png	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/frontend-elements/frontend-elements-all.css)
12:40:57	116/116	---M--	200	added ('OK')	image/png	etag:%2256ddb44c-74%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/images/grabbing.png	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/images/grabbing.png	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/widgets/owlcarousel/owlcarousel.css)
12:40:58	30868/30868	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb993-7894%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.eot?99378382	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic56de.eot	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.css)
12:40:58	18384/18384	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb995-47d0%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.woff?99378382	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic56de.woff	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.css)
12:40:59	30708/30708	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb994-77f4%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.ttf?99378382	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic56de.ttf	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.css)
12:40:59	42333/42333	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb994-a55d%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.svg?99378382	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic56de.svg	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/iconic/iconic.css)
12:40:59	71852/71852	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb98a-118ac%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.eot?45363950	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusivedcfb.eot	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.css)
12:41:00	40984/40984	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb98b-a018%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.woff?45363950	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusivedcfb.woff	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.css)
12:41:01	71684/71684	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb98a-11804%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.ttf?45363950	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusivedcfb.ttf	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.css)
12:41:01	90102/90102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb98b-15ff6%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.svg?45363950	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusivedcfb.svg	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/elusive/elusive.css)
12:41:02	22788/22788	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb99c-5904%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.eot?43059573	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons63ae.eot	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.css)
12:41:02	11300/11300	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb99d-2c24%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.woff?43059573	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons63ae.woff	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.css)
12:41:02	22620/22620	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb99c-585c%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.ttf?43059573	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons63ae.ttf	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.css)
12:41:03	28762/28762	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb99c-705a%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.svg?43059573	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons63ae.svg	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/meteocons/meteocons.css)
12:41:03	7888/7888	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb9a0-1ed0%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.eot?39661457	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericonb7a7.eot	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.css)
12:41:03	4588/4588	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb9a1-11ec%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.woff?39661457	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericonb7a7.woff	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.css)
12:41:04	7720/7720	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb9a0-1e28%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.ttf?39661457	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericonb7a7.ttf	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.css)
12:41:04	5741/5741	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb9a0-166d%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.svg?39661457	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericonb7a7.svg	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/spinnericon/spinnericon.css)
12:41:05	95772/95772	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb9a4-1761c%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.eot?20034301	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typiconsfb26.eot	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.css)
12:41:05	59984/59984	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb9a5-ea50%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.woff?20034301	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typiconsfb26.woff	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.css)
12:41:06	150229/150229	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb9a5-24ad5%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.svg?20034301	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typiconsfb26.svg	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.css)
12:41:06	95604/95604	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb9a5-17574%22	https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.ttf?20034301	C:/My%20Web%20Sites/Bratilius/agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typiconsfb26.ttf	(from https://agileui.com/demo/bratilius-theme-package/assets-minified/icons/typicons/typicons.css)
